timestamp,frame,id,x,y,classe,direcao,em_contramao,tempo_infracao
09:40:34,1,0,363,618,carro,desconhecida,0,0.0
09:40:34,1,1,996,366,carro,desconhecida,0,0.0
09:40:34,1,2,829,408,carro,desconhecida,0,0.0
09:40:34,1,3,826,415,carro,desconhecida,0,0.0
09:40:34,2,0,345,625,carro,desconhecida,0,0.0
09:40:34,2,1,996,370,carro,desconhecida,0,0.0
09:40:34,2,2,826,411,carro,desconhecida,0,0.0
09:40:34,2,3,822,415,carro,desconhecida,0,0.0
09:40:35,3,0,310,642,carro,desconhecida,0,0.0
09:40:35,3,1,993,370,carro,desconhecida,0,0.0
09:40:35,3,2,820,412,carro,desconhecida,0,0.0
09:40:36,4,0,310,642,carro,desconhecida,0,0.0
09:40:36,4,1,993,370,carro,desconhecida,0,0.0
09:40:36,4,2,820,412,carro,desconhecida,0,0.0
09:40:36,4,3,817,418,carro,desconhecida,0,0.0
09:40:36,5,0,340,627,carro,parado,0,0.0
09:40:36,5,1,987,369,carro,parado,0,0.0
09:40:36,5,2,820,415,carro,parado,0,0.0
09:40:36,5,3,816,420,carro,desconhecida,0,0.0
09:40:36,5,4,1008,372,carro,desconhecida,0,0.0
09:40:36,6,0,306,642,carro,esquerda,0,0.0
09:40:36,6,1,984,375,carro,parado,0,0.0
09:40:36,6,2,826,414,carro,parado,0,0.0
09:40:36,6,4,1002,373,carro,desconhecida,0,0.0
09:40:37,7,0,306,642,carro,esquerda,0,0.0
09:40:37,7,1,984,375,carro,parado,0,0.0
09:40:37,7,2,825,414,carro,parado,0,0.0
09:40:37,7,4,1002,373,carro,desconhecida,0,0.0
09:40:37,8,1,982,375,carro,parado,0,0.0
09:40:37,8,2,831,412,carro,parado,0,0.0
09:40:38,9,0,252,666,carro,esquerda,0,0.0
09:40:38,9,1,975,376,carro,parado,0,0.0
09:40:38,9,2,798,430,carro,parado,0,0.0
09:40:39,10,0,252,666,carro,esquerda,0,0.0
09:40:39,10,1,975,376,carro,parado,0,0.0
09:40:39,10,2,798,430,carro,parado,0,0.0
09:40:39,11,0,237,676,carro,esquerda,0,0.0
09:40:39,11,1,972,376,carro,parado,0,0.0
09:40:39,11,2,792,432,carro,esquerda,0,0.0
09:40:39,12,0,199,694,carro,esquerda,0,0.0
09:40:39,12,1,964,379,carro,parado,0,0.0
09:40:39,12,2,787,433,carro,esquerda,0,0.0
09:40:39,12,4,1072,331,carro,desconhecida,0,0.0
09:40:40,13,0,199,693,carro,esquerda,0,0.0
09:40:40,13,1,964,379,carro,parado,0,0.0
09:40:40,13,2,787,433,carro,esquerda,0,0.0
09:40:40,13,4,1072,331,carro,direita,0,0.0
09:40:40,14,0,178,703,carro,esquerda,0,0.0
09:40:40,14,1,958,379,carro,parado,0,0.0
09:40:40,14,2,787,430,carro,parado,0,0.0
09:40:40,14,3,777,436,carro,esquerda,0,0.0
09:40:40,14,4,1074,331,carro,direita,0,0.1
09:40:40,15,0,135,726,carro,esquerda,0,0.0
09:40:40,15,1,954,381,carro,parado,0,0.0
09:40:40,15,4,1074,331,carro,direita,0,0.1
09:40:41,16,0,135,726,carro,esquerda,0,0.0
09:40:41,16,1,954,381,carro,parado,0,0.0
09:40:41,16,2,807,430,carro,parado,0,0.0
09:40:41,16,3,762,438,carro,esquerda,0,0.0
09:40:41,16,4,1074,331,carro,direita,0,0.1
09:40:41,17,0,124,739,carro,esquerda,0,0.0
09:40:41,17,1,951,382,carro,parado,0,0.0
09:40:41,17,2,802,430,carro,direita,0,0.0
09:40:41,17,3,762,436,carro,esquerda,0,0.0
09:40:41,17,4,1074,331,carro,parado,0,0.0
09:40:41,17,5,951,384,carro,desconhecida,0,0.0
09:40:42,18,0,106,753,carro,esquerda,0,0.0
09:40:42,18,1,946,387,carro,parado,0,0.0
09:40:42,18,2,760,438,carro,esquerda,0,0.0
09:40:42,18,4,1072,331,carro,parado,0,0.0
09:40:42,19,0,106,754,carro,esquerda,0,0.0
09:40:42,19,1,946,384,carro,parado,0,0.0
09:40:42,19,2,760,438,carro,esquerda,0,0.0
09:40:42,19,4,1072,331,carro,parado,0,0.0
09:40:42,19,6,105,754,camiao,desconhecida,0,0.0
09:40:42,20,0,94,763,carro,esquerda,0,0.0
09:40:42,20,1,942,390,carro,parado,0,0.0
09:40:42,20,4,1071,331,carro,parado,0,0.0
09:40:43,21,0,73,768,carro,esquerda,0,0.0
09:40:43,21,1,930,394,carro,esquerda,0,0.0
09:40:43,21,2,739,450,carro,esquerda,0,0.0
09:40:43,21,3,787,438,carro,esquerda,0,0.0
09:40:43,22,0,73,768,carro,esquerda,0,0.0
09:40:43,22,1,930,394,carro,esquerda,0,0.0
09:40:43,22,2,739,450,carro,esquerda,0,0.0
09:40:43,22,6,73,769,camiao,desconhecida,0,0.0
09:40:44,23,1,928,394,carro,esquerda,0,0.0
09:40:44,23,2,736,451,carro,esquerda,0,0.0
09:40:44,24,0,40,786,carro,esquerda,0,0.0
09:40:44,24,1,921,400,carro,esquerda,0,0.0
09:40:44,24,2,729,456,carro,esquerda,0,0.0
09:40:44,25,0,40,786,carro,esquerda,0,0.0
09:40:44,25,1,921,400,carro,esquerda,0,0.0
09:40:44,25,2,729,454,carro,esquerda,0,0.0
09:40:45,26,1,919,403,carro,parado,0,0.0
09:40:45,26,2,726,453,carro,parado,0,0.0
09:40:45,27,1,912,405,carro,parado,0,0.0
09:40:45,28,1,912,405,carro,parado,0,0.0
09:40:46,29,1,909,408,carro,parado,0,0.0
09:40:46,30,1,900,412,carro,parado,0,0.0
09:40:46,30,2,751,450,carro,direita,0,0.0
09:40:46,30,3,699,463,carro,esquerda,0,0.0
09:40:46,30,5,889,415,carro,desconhecida,0,0.0
09:40:47,31,1,889,412,carro,esquerda,0,0.0
09:40:47,31,2,748,451,carro,direita,0,0.1
09:40:47,31,3,696,462,carro,esquerda,0,0.0
09:40:47,32,1,891,412,carro,esquerda,0,0.0
09:40:47,32,2,748,451,carro,direita,0,0.1
09:40:47,32,3,697,462,carro,esquerda,0,0.0
09:40:48,33,1,885,415,carro,esquerda,0,0.0
09:40:48,33,2,741,451,carro,direita,0,0.1
09:40:48,33,3,690,466,carro,esquerda,0,0.0
09:40:48,34,1,883,418,carro,esquerda,0,0.0
09:40:48,34,2,738,453,carro,direita,1,0.2
09:40:48,34,3,688,463,carro,esquerda,0,0.0
09:40:48,34,4,1041,348,carro,esquerda,0,0.0
09:40:48,34,7,685,472,carro,desconhecida,0,0.0
09:40:50,35,1,883,418,carro,esquerda,0,0.0
09:40:50,35,2,738,453,carro,parado,0,0.0
09:40:50,35,3,688,463,carro,parado,0,0.0
09:40:50,35,4,1041,348,carro,esquerda,0,0.0
09:40:50,35,7,685,472,carro,desconhecida,0,0.0
09:40:50,36,1,861,427,carro,esquerda,0,0.0
09:40:50,36,2,733,457,carro,parado,0,0.0
09:40:50,36,3,678,469,carro,esquerda,0,0.0
09:40:50,36,4,1039,348,carro,esquerda,0,0.0
09:40:51,37,1,858,432,carro,esquerda,0,0.0
09:40:51,37,2,729,456,carro,parado,0,0.0
