timestamp,frame,id,x,y,classe,direcao,em_contramao,tempo_infracao
09:38:28,1,0,363,618,carro,desconhecida,0,0.0
09:38:28,1,1,996,366,carro,desconhecida,0,0.0
09:38:28,1,2,829,408,carro,desconhecida,0,0.0
09:38:28,1,3,826,415,carro,desconhecida,0,0.0
09:38:29,2,0,345,625,carro,desconhecida,0,0.0
09:38:29,2,1,996,370,carro,desconhecida,0,0.0
09:38:29,2,2,826,411,carro,desconhecida,0,0.0
09:38:29,2,3,822,415,carro,desconhecida,0,0.0
09:38:30,3,0,310,642,carro,desconhecida,0,0.0
09:38:30,3,1,993,370,carro,desconhecida,0,0.0
09:38:30,3,2,820,412,carro,desconhecida,0,0.0
09:38:31,4,0,310,642,carro,desconhecida,0,0.0
09:38:31,4,1,993,370,carro,desconhecida,0,0.0
09:38:31,4,2,820,412,carro,desconhecida,0,0.0
09:38:31,4,3,817,418,carro,desconhecida,0,0.0
09:38:32,5,0,340,627,carro,parado,0,0.0
09:38:32,5,1,987,369,carro,parado,0,0.0
09:38:32,5,2,820,415,carro,parado,0,0.0
09:38:32,5,3,816,420,carro,desconhecida,0,0.0
09:38:32,5,4,1008,372,carro,desconhecida,0,0.0
09:38:32,6,0,306,642,carro,esquerda,0,0.0
09:38:32,6,1,984,375,carro,parado,0,0.0
09:38:32,6,2,826,414,carro,parado,0,0.0
09:38:32,6,4,1002,373,carro,desconhecida,0,0.0
09:38:33,7,0,306,642,carro,esquerda,0,0.0
09:38:33,7,1,984,375,carro,parado,0,0.0
09:38:33,7,2,825,414,carro,parado,0,0.0
09:38:33,7,4,1002,373,carro,desconhecida,0,0.0
09:38:34,8,1,982,375,carro,parado,0,0.0
09:38:34,8,2,831,412,carro,parado,0,0.0
09:38:34,9,0,252,666,carro,esquerda,0,0.0
09:38:34,9,1,975,376,carro,parado,0,0.0
09:38:34,9,2,798,430,carro,parado,0,0.0
09:38:35,10,0,252,666,carro,esquerda,0,0.0
09:38:35,10,1,975,376,carro,parado,0,0.0
09:38:35,10,2,798,430,carro,parado,0,0.0
09:38:35,11,0,237,676,carro,esquerda,0,0.0
09:38:35,11,1,972,376,carro,parado,0,0.0
09:38:35,11,2,792,432,carro,esquerda,0,0.0
09:38:35,12,0,199,694,carro,esquerda,0,0.0
09:38:35,12,1,964,379,carro,parado,0,0.0
09:38:35,12,2,787,433,carro,esquerda,0,0.0
09:38:35,12,4,1072,331,carro,desconhecida,0,0.0
09:38:36,13,0,199,693,carro,esquerda,0,0.0
09:38:36,13,1,964,379,carro,parado,0,0.0
09:38:36,13,2,787,433,carro,esquerda,0,0.0
09:38:36,13,4,1072,331,carro,direita,0,0.0
09:38:36,14,0,178,703,carro,esquerda,0,0.0
09:38:36,14,1,958,379,carro,parado,0,0.0
09:38:36,14,2,787,430,carro,parado,0,0.0
09:38:36,14,3,777,436,carro,esquerda,0,0.0
09:38:36,14,4,1074,331,carro,direita,0,0.1
09:38:37,15,0,135,726,carro,esquerda,0,0.0
09:38:37,15,1,954,381,carro,parado,0,0.0
09:38:37,15,4,1074,331,carro,direita,0,0.1
09:38:37,16,0,135,726,carro,esquerda,0,0.0
09:38:37,16,1,954,381,carro,parado,0,0.0
09:38:37,16,2,807,430,carro,parado,0,0.0
09:38:37,16,3,762,438,carro,esquerda,0,0.0
09:38:37,16,4,1074,331,carro,direita,0,0.1
09:38:38,17,0,124,739,carro,esquerda,0,0.0
09:38:38,17,1,951,382,carro,parado,0,0.0
09:38:38,17,2,802,430,carro,direita,0,0.0
09:38:38,17,3,762,436,carro,esquerda,0,0.0
09:38:38,17,4,1074,331,carro,parado,0,0.0
09:38:38,17,5,951,384,carro,desconhecida,0,0.0
09:38:38,18,0,106,753,carro,esquerda,0,0.0
09:38:38,18,1,946,387,carro,parado,0,0.0
09:38:38,18,2,760,438,carro,esquerda,0,0.0
09:38:38,18,4,1072,331,carro,parado,0,0.0
09:38:39,19,0,106,754,carro,esquerda,0,0.0
09:38:39,19,1,946,384,carro,parado,0,0.0
09:38:39,19,2,760,438,carro,esquerda,0,0.0
09:38:39,19,4,1072,331,carro,parado,0,0.0
09:38:39,19,6,105,754,camiao,desconhecida,0,0.0
09:38:40,20,0,94,763,carro,esquerda,0,0.0
09:38:40,20,1,942,390,carro,parado,0,0.0
09:38:40,20,4,1071,331,carro,parado,0,0.0
09:38:40,21,0,73,768,carro,esquerda,0,0.0
09:38:40,21,1,930,394,carro,esquerda,0,0.0
09:38:40,21,2,739,450,carro,esquerda,0,0.0
09:38:40,21,3,787,438,carro,esquerda,0,0.0
09:38:41,22,0,73,768,carro,esquerda,0,0.0
09:38:41,22,1,930,394,carro,esquerda,0,0.0
09:38:41,22,2,739,450,carro,esquerda,0,0.0
09:38:41,22,6,73,769,camiao,desconhecida,0,0.0
09:38:41,23,1,928,394,carro,esquerda,0,0.0
09:38:41,23,2,736,451,carro,esquerda,0,0.0
09:38:41,24,0,40,786,carro,esquerda,0,0.0
09:38:41,24,1,921,400,carro,esquerda,0,0.0
09:38:41,24,2,729,456,carro,esquerda,0,0.0
09:38:42,25,0,40,786,carro,esquerda,0,0.0
09:38:42,25,1,921,400,carro,esquerda,0,0.0
09:38:42,25,2,729,454,carro,esquerda,0,0.0
09:38:42,26,1,919,403,carro,parado,0,0.0
09:38:42,26,2,726,453,carro,parado,0,0.0
09:38:43,27,1,912,405,carro,parado,0,0.0
09:38:43,28,1,912,405,carro,parado,0,0.0
09:38:44,29,1,909,408,carro,parado,0,0.0
09:38:45,30,1,900,412,carro,parado,0,0.0
09:38:45,30,2,751,450,carro,direita,0,0.0
09:38:45,30,3,699,463,carro,esquerda,0,0.0
09:38:45,30,5,889,415,carro,desconhecida,0,0.0
09:38:45,31,1,889,412,carro,esquerda,0,0.0
09:38:45,31,2,748,451,carro,direita,0,0.1
09:38:45,31,3,696,462,carro,esquerda,0,0.0
09:38:46,32,1,891,412,carro,esquerda,0,0.0
09:38:46,32,2,748,451,carro,direita,0,0.1
09:38:46,32,3,697,462,carro,esquerda,0,0.0
09:38:46,33,1,885,415,carro,esquerda,0,0.0
09:38:46,33,2,741,451,carro,direita,0,0.1
09:38:46,33,3,690,466,carro,esquerda,0,0.0
09:38:46,34,1,883,418,carro,esquerda,0,0.0
09:38:46,34,2,738,453,carro,direita,1,0.2
09:38:46,34,3,688,463,carro,esquerda,0,0.0
09:38:46,34,4,1041,348,carro,esquerda,0,0.0
09:38:46,34,7,685,472,carro,desconhecida,0,0.0
09:38:47,35,1,883,418,carro,esquerda,0,0.0
09:38:47,35,2,738,453,carro,parado,0,0.0
09:38:47,35,3,688,463,carro,parado,0,0.0
09:38:47,35,4,1041,348,carro,esquerda,0,0.0
09:38:47,35,7,685,472,carro,desconhecida,0,0.0
09:38:48,36,1,861,427,carro,esquerda,0,0.0
09:38:48,36,2,733,457,carro,parado,0,0.0
09:38:48,36,3,678,469,carro,esquerda,0,0.0
09:38:48,36,4,1039,348,carro,esquerda,0,0.0
09:38:48,37,1,858,432,carro,esquerda,0,0.0
09:38:48,37,2,729,456,carro,parado,0,0.0
09:38:48,37,3,672,469,carro,parado,0,0.0
09:38:48,37,4,1036,346,carro,esquerda,0,0.0
09:38:48,37,5,870,423,carro,desconhecida,0,0.0
09:38:50,38,1,859,430,carro,esquerda,0,0.0
09:38:50,38,2,729,456,carro,parado,0,0.0
09:38:50,38,3,672,469,carro,parado,0,0.0
09:38:50,38,4,1036,346,carro,esquerda,0,0.0
09:38:50,38,5,870,423,carro,desconhecida,0,0.0
09:38:50,39,1,859,427,carro,esquerda,0,0.0
09:38:50,39,2,720,459,carro,esquerda,0,0.0
09:38:50,39,3,661,472,carro,esquerda,0,0.0
09:38:50,39,4,1032,348,carro,parado,0,0.0
09:38:50,39,5,849,436,carro,esquerda,0,0.0
09:38:50,40,1,855,433,carro,esquerda,0,0.0
09:38:50,40,2,715,459,carro,esquerda,0,0.0
09:38:50,40,3,654,474,carro,esquerda,0,0.0
09:38:50,40,4,1032,348,carro,parado,0,0.0
09:38:50,40,5,838,435,carro,esquerda,0,0.0
09:38:51,41,1,855,433,carro,parado,0,0.0
09:38:51,41,2,715,459,carro,esquerda,0,0.0
09:38:51,41,3,654,474,carro,parado,0,0.0
09:38:51,41,4,1032,348,carro,parado,0,0.0
09:38:51,41,5,838,435,carro,esquerda,0,0.0
09:38:51,42,1,841,436,carro,esquerda,0,0.0
09:38:51,42,2,700,468,carro,esquerda,0,0.0
09:38:51,42,3,640,483,carro,esquerda,0,0.0
