timestamp,frame,id,x,y,classe,direcao,em_contramao,tempo_infracao
14:08:43,1,0,363,618,carro,desconhecida,0,0.0
14:08:43,1,1,996,366,carro,desconhecida,0,0.0
14:08:43,1,2,829,408,carro,desconhecida,0,0.0
14:08:43,1,3,826,415,carro,desconhecida,0,0.0
14:08:43,2,0,345,625,carro,desconhecida,0,0.0
14:08:43,2,1,996,370,carro,desconhecida,0,0.0
14:08:43,2,2,826,411,carro,desconhecida,0,0.0
14:08:43,2,3,822,415,carro,desconhecida,0,0.0
14:08:44,3,0,310,642,carro,desconhecida,0,0.0
14:08:44,3,1,993,370,carro,desconhecida,0,0.0
14:08:44,3,2,820,412,carro,desconhecida,0,0.0
14:08:45,4,0,310,642,carro,desconhecida,0,0.0
14:08:45,4,1,993,370,carro,desconhecida,0,0.0
14:08:45,4,2,820,412,carro,desconhecida,0,0.0
14:08:45,4,3,817,418,carro,desconhecida,0,0.0
14:08:45,5,0,340,627,carro,parado,0,0.0
14:08:45,5,1,987,369,carro,parado,0,0.0
14:08:45,5,2,820,415,carro,parado,0,0.0
14:08:45,5,3,816,420,carro,desconhecida,0,0.0
14:08:45,5,4,1008,372,carro,desconhecida,0,0.0
14:08:45,6,0,306,642,carro,esquerda,0,0.0
14:08:45,6,1,984,375,carro,parado,0,0.0
14:08:45,6,2,826,414,carro,parado,0,0.0
14:08:45,6,4,1002,373,carro,desconhecida,0,0.0
14:08:46,7,0,306,642,carro,esquerda,0,0.0
14:08:46,7,1,984,375,carro,parado,0,0.0
14:08:46,7,2,825,414,carro,parado,0,0.0
14:08:46,7,4,1002,373,carro,desconhecida,0,0.0
14:08:46,8,1,982,375,carro,parado,0,0.0
14:08:46,8,2,831,412,carro,parado,0,0.0
14:08:46,9,0,252,666,carro,esquerda,0,0.0
14:08:46,9,1,975,376,carro,parado,0,0.0
14:08:46,9,2,798,430,carro,parado,0,0.0
14:08:47,10,0,252,666,carro,esquerda,0,0.0
14:08:47,10,1,975,376,carro,parado,0,0.0
14:08:47,10,2,798,430,carro,parado,0,0.0
14:08:47,11,0,237,676,carro,esquerda,0,0.0
14:08:47,11,1,972,376,carro,parado,0,0.0
14:08:47,11,2,792,432,carro,esquerda,0,0.0
14:08:47,12,0,199,694,carro,esquerda,0,0.0
14:08:47,12,1,964,379,carro,parado,0,0.0
14:08:47,12,2,787,433,carro,esquerda,0,0.0
14:08:47,12,4,1072,331,carro,desconhecida,0,0.0
14:08:48,13,0,199,693,carro,esquerda,0,0.0
14:08:48,13,1,964,379,carro,parado,0,0.0
14:08:48,13,2,787,433,carro,esquerda,0,0.0
14:08:48,13,4,1072,331,carro,direita,0,0.0
14:08:48,14,0,178,703,carro,esquerda,0,0.0
14:08:48,14,1,958,379,carro,parado,0,0.0
14:08:48,14,2,787,430,carro,parado,0,0.0
14:08:48,14,3,777,436,carro,esquerda,0,0.0
14:08:48,14,4,1074,331,carro,direita,0,0.1
14:08:48,15,0,135,726,carro,esquerda,0,0.0
14:08:48,15,1,954,381,carro,parado,0,0.0
14:08:48,15,4,1074,331,carro,direita,0,0.1
