timestamp,frame,id,x,y,classe,direcao,em_contramao,tempo_infracao
14:06:30,1,0,182,423,carro,desconhecida,0,0.0
14:06:30,1,1,377,57,camiao,desconhecida,0,0.0
14:06:30,1,2,632,124,carro,desconhecida,0,0.0
14:06:30,1,3,379,129,carro,desconhecida,0,0.0
14:06:30,1,4,438,149,carro,desconhecida,0,0.0
14:06:30,1,5,237,324,carro,desconhecida,0,0.0
14:06:30,1,6,346,399,carro,desconhecida,0,0.0
14:06:30,1,7,139,192,camiao,desconhecida,0,0.0
14:06:30,1,8,62,316,carro,desconhecida,0,0.0
14:06:30,1,9,385,309,carro,desconhecida,0,0.0
14:06:30,1,10,418,101,carro,desconhecida,0,0.0
14:06:30,1,11,376,257,carro,desconhecida,0,0.0
14:06:30,1,12,334,162,carro,desconhecida,0,0.0
14:06:30,1,13,409,196,carro,desconhecida,0,0.0
14:06:30,1,14,305,191,carro,desconhecida,0,0.0
14:06:30,1,15,224,165,carro,desconhecida,0,0.0
14:06:30,1,16,518,85,carro,desconhecida,0,0.0
14:06:30,1,17,299,103,carro,desconhecida,0,0.0
14:06:30,1,18,741,180,carro,desconhecida,0,0.0
14:06:30,1,19,478,70,carro,desconhecida,0,0.0
14:06:30,1,20,733,21,carro,desconhecida,0,0.0
14:06:30,1,21,605,51,carro,desconhecida,0,0.0
14:06:30,1,22,466,131,carro,desconhecida,0,0.0
14:06:30,1,23,742,179,camiao,desconhecida,0,0.0
14:06:30,1,24,566,60,carro,desconhecida,0,0.0
14:06:30,1,25,759,17,carro,desconhecida,0,0.0
14:06:30,1,26,439,85,carro,desconhecida,0,0.0
14:06:30,1,27,280,125,carro,desconhecida,0,0.0
14:06:30,1,28,512,86,carro,desconhecida,0,0.0
14:06:30,1,29,622,19,carro,desconhecida,0,0.0
14:06:31,2,0,181,427,carro,desconhecida,0,0.0
14:06:31,2,1,375,58,camiao,desconhecida,0,0.0
14:06:31,2,2,632,125,carro,desconhecida,0,0.0
14:06:31,2,3,378,129,carro,desconhecida,0,0.0
14:06:31,2,4,438,149,carro,desconhecida,0,0.0
14:06:31,2,5,236,325,carro,desconhecida,0,0.0
14:06:31,2,6,360,402,carro,desconhecida,0,0.0
14:06:31,2,7,138,194,camiao,desconhecida,0,0.0
14:06:31,2,8,59,319,carro,desconhecida,0,0.0
14:06:31,2,9,385,312,carro,desconhecida,0,0.0
14:06:31,2,10,417,101,carro,desconhecida,0,0.0
14:06:31,2,11,376,259,carro,desconhecida,0,0.0
14:06:31,2,12,332,163,carro,desconhecida,0,0.0
14:06:31,2,13,409,197,carro,desconhecida,0,0.0
14:06:31,2,14,305,192,carro,desconhecida,0,0.0
14:06:31,2,15,222,167,carro,desconhecida,0,0.0
14:06:31,2,16,519,85,carro,desconhecida,0,0.0
14:06:31,2,17,298,103,camiao,desconhecida,0,0.0
14:06:31,2,18,741,177,carro,desconhecida,0,0.0
14:06:31,2,19,478,69,carro,desconhecida,0,0.0
14:06:31,2,20,733,21,carro,desconhecida,0,0.0
14:06:31,2,21,621,19,carro,desconhecida,0,0.0
14:06:31,2,22,465,132,carro,desconhecida,0,0.0
14:06:31,2,23,740,177,camiao,desconhecida,0,0.0
14:06:31,2,24,566,59,carro,desconhecida,0,0.0
14:06:31,2,25,759,17,carro,desconhecida,0,0.0
14:06:31,2,26,437,84,carro,desconhecida,0,0.0
